time,error,linear_velocity,angular_velocity
37.200587427,0.0,0.0,0.0
37.250943321,0.0,0.0,0.0
37.300573231,0.0,0.0,0.0
37.352160260000005,0.0,0.0,0.0
37.400574192,0.0,0.0,0.0
37.451453571,0.0,0.0,0.0
37.500661506,0.0,0.0,0.0
37.551522552,0.0,0.0,0.0
37.60060528,0.0,0.0,0.0
37.650463054,0.0,0.0,0.0
37.700969883,0.0,0.0,0.0
37.75064745,0.0,0.0,0.0
37.800622202,0.0,0.0,0.0
37.850820961000004,0.0,0.0,0.0
37.90066816,0.0,0.0,0.0
37.950500775,0.0,0.0,0.0
38.002329518,0.0,0.0,0.0
38.050911312000004,0.0,0.0,0.0
38.100617158000006,0.0,0.0,0.0
38.150774770000005,0.0,0.0,0.0
38.200608948,0.0,0.0,0.0
38.250444845000004,0.0,0.0,0.0
38.300617145000004,0.0,0.0,0.0
38.350922829000005,0.0,0.0,0.0
38.400612633,0.0,0.0,0.0
38.451961745000006,0.0,0.0,0.0
38.500658434,0.0,0.0,0.0
38.550849796,0.0,0.0,0.0
38.600649703,0.0,0.0,0.0
38.651088980000004,0.0,0.0,0.0
38.700698108000005,0.0,0.0,0.0
38.750547338000004,0.0,0.0,0.0
38.800621774,0.0,0.0,0.0
38.850819125,0.0,0.0,0.0
38.900608042,0.0,0.0,0.0
38.950520238,0.0,0.0,0.0
39.000620245,0.0,0.0,0.0
39.050528483,0.0,0.0,0.0
39.100625521000005,0.0,0.0,0.0
39.150608811000005,0.0,0.0,0.0
39.200594704000004,0.0,0.0,0.0
39.250450338,0.0,0.0,0.0
39.300869822,0.0,0.0,0.0
39.352718146,0.0,0.0,0.0
39.400717027000006,0.0,0.0,0.0
39.450566567,0.0,0.0,0.0
39.500968603000004,0.0,0.0,0.0
39.550788248,0.0,0.0,0.0
39.600696798,0.0,0.0,0.0
39.650847482,0.0,0.0,0.0
39.702057687,0.0,0.0,0.0
39.750812967,0.0,0.0,0.0
39.800983130000006,0.0,0.0,0.0
39.852666819,0.0,0.0,0.0
39.900611897000005,0.0,0.0,0.0
39.952322252,0.0,0.0,0.0
40.000703314,0.0,0.0,0.0
40.051958674000005,0.0,0.0,0.0
40.10176915,0.0,0.0,0.0
40.151082027,0.0,0.0,0.0
40.200644433,0.0,0.0,0.0
40.2513361,0.0,0.0,0.0
40.300675122,0.0,0.0,0.0
40.350795023,0.0,0.0,0.0
40.401020496,0.0,0.0,0.0
40.451458207,0.0,0.0,0.0
40.500689991,0.0,0.0,0.0
40.551989933,0.0,0.0,0.0
40.600788231,0.0,0.0,0.0
40.650971517,0.0,0.0,0.0
40.700694338000005,0.0,0.0,0.0
40.750670126,0.0,0.0,0.0
40.80067659,0.0,0.0,0.0
40.850933677,0.0,0.0,0.0
40.900828005,0.0,0.0,0.0
40.950756083,0.0,0.0,0.0
41.000678953000005,0.0,0.0,0.0
41.051515133,0.0,0.0,0.0
41.100696075,0.0,0.0,0.0
41.150989806000005,0.0,0.0,0.0
41.200788182000004,0.0,0.0,0.0
41.252377823,0.0,0.0,0.0
41.302129325,0.0,0.0,0.0
41.351157301,0.0,0.0,0.0
41.400814587,0.0,0.0,0.0
41.451141390000004,0.0,0.0,0.0
41.500632377,0.0,0.0,0.0
41.551028605,0.0,0.0,0.0
41.600738077,0.0,0.0,0.0
41.652833645,0.0,0.0,0.0
41.700742061,0.0,0.0,0.0
41.750867045,0.0,0.0,0.0
41.800715941,0.0,0.0,0.0
41.854544155,0.0,0.0,0.0
41.900715430000005,0.0,0.0,0.0
41.952656688000005,0.0,0.0,0.0
42.000720287,0.0,0.0,0.0
42.052231493,0.0,0.0,0.0
42.100733581,0.0,0.0,0.0
42.152201719000004,0.0,0.0,0.0
42.201765554000005,0.0,0.0,0.0
42.253033195,0.0,0.0,0.0
42.300956551000006,0.0,0.0,0.0
42.352906194,0.0,0.0,0.0
42.400576038000004,0.0,0.0,0.0
42.451945959,0.0,0.0,0.0
42.500646512,0.0,0.0,0.0
42.553246962,0.0,0.0,0.0
42.600903371,0.0,0.0,0.0
42.650577245,0.0,0.0,0.0
42.700711168000005,0.0,0.0,0.0
42.751021998000006,0.0,0.0,0.0
42.800872986,0.0,0.0,0.0
42.853260709000004,0.0,0.0,0.0
42.900629253000005,0.0,0.0,0.0
42.952643126000005,0.0,0.0,0.0
43.000629148,0.0,0.0,0.0
43.051936751,0.0,0.0,0.0
43.100733041000005,0.0,0.0,0.0
43.152190366,0.0,0.0,0.0
43.200684608,0.0,0.0,0.0
43.252016271,0.0,0.0,0.0
43.301639961,0.0,0.0,0.0
43.350693616,0.0,0.0,0.0
43.400793343000004,0.0,0.0,0.0
43.452459966,0.0,0.0,0.0
43.500615239000005,0.0,0.0,0.0
43.552075376000005,0.0,0.0,0.0
43.600611019000006,0.0,0.0,0.0
43.652251812,0.0,0.0,0.0
43.703217685000006,0.0,0.0,0.0
43.752313366,0.0,0.0,0.0
43.800592061,0.0,0.0,0.0
43.850492913000004,0.0,0.0,0.0
43.902097062,0.0,0.0,0.0
43.952045784000006,0.0,0.0,0.0
44.001181739,0.0,0.0,0.0
44.050477986000004,0.0,0.0,0.0
44.100589606,0.0,0.0,0.0
44.151810728,0.0,0.0,0.0
44.200623283000006,0.0,0.0,0.0
44.251753739,0.0,0.0,0.0
44.300684718,0.0,0.0,0.0
44.350529494,0.0,0.0,0.0
44.40057534,0.0,0.0,0.0
44.451890721000005,0.0,0.0,0.0
44.500903461,0.0,0.0,0.0
44.552577654000004,0.0,0.0,0.0
44.600706802000005,0.0,0.0,0.0
44.651055111000005,0.0,0.0,0.0
44.700607943,0.0,0.0,0.0
44.750573798000005,0.0,0.0,0.0
44.800841180000006,0.0,0.0,0.0
44.852798993,0.0,0.0,0.0
44.901253224,0.0,0.0,0.0
44.953011488,0.0,0.0,0.0
45.000584834,0.0,0.0,0.0
45.051856594,0.0,0.0,0.0
45.100611830000005,0.0,0.0,0.0
45.153204110000004,0.0,0.0,0.0
45.200661897,0.0,0.0,0.0
45.251204889,0.0,0.0,0.0
45.300623588,0.0,0.0,0.0
45.351942218000005,0.0,0.0,0.0
45.400585644,0.0,0.0,0.0
45.450922307000006,0.0,0.0,0.0
45.501000147000006,0.0,0.0,0.0
45.552525210000006,0.0,0.0,0.0
45.600562719,0.0,0.0,0.0
45.650609781,0.0,0.0,0.0
45.700664550000006,0.0,0.0,0.0
45.752132328,0.0,0.0,0.0
45.800688005000005,0.0,0.0,0.0
45.852348372,0.0,0.0,0.0
45.900611029000004,0.0,0.0,0.0
45.952199384000004,0.0,0.0,0.0
46.00070222,0.0,0.0,0.0
46.052284327,0.0,0.0,0.0
46.100988389,0.0,0.0,0.0
46.152342293000004,0.0,0.0,0.0
46.200592712,0.0,0.0,0.0
46.251736276,0.0,0.0,0.0
46.300800244,0.0,0.0,0.0
46.350480701,0.0,0.0,0.0
46.401379972,0.0,0.0,0.0
46.450712241000005,0.0,0.0,0.0
46.500861444,0.0,0.0,0.0
46.552030058,0.0,0.0,0.0
46.600678762,0.0,0.0,0.0
46.652098232,0.0,0.0,0.0
46.700589194,0.0,0.0,0.0
46.751206519,0.0,0.0,0.0
46.800696738000006,0.0,0.0,0.0
46.851625596000005,0.0,0.0,0.0
46.900677343000005,0.0,0.0,0.0
46.950875778000004,0.0,0.0,0.0
47.001353398000006,0.0,0.0,0.0
47.054236202000006,0.0,0.0,0.0
47.101597733000006,0.0,0.0,0.0
47.151556352,0.0,0.0,0.0
47.200586904000005,0.0,0.0,0.0
47.251202685,0.0,0.0,0.0
47.300949454000005,0.0,0.0,0.0
47.352231407000005,0.0,0.0,0.0
47.401242950000004,0.0,0.0,0.0
47.450632574000004,0.0,0.0,0.0
47.500663164,0.0,0.0,0.0
47.551535477,0.0,0.0,0.0
47.600662685,0.0,0.0,0.0
47.651141659000004,0.0,0.0,0.0
47.703163575000005,0.0,0.0,0.0
47.752043729,0.0,0.0,0.0
47.800579339,0.0,0.0,0.0
47.850757106,0.0,0.0,0.0
47.900628514000005,0.0,0.0,0.0
47.952002557,0.0,0.0,0.0
48.003419564000005,0.0,0.0,0.0
48.052704374,0.0,0.0,0.0
48.100626221000006,0.0,0.0,0.0
48.15221753,0.0,0.0,0.0
48.201934737,0.0,0.0,0.0
48.251552217000004,0.0,0.0,0.0
48.300582839,0.0,0.0,0.0
48.350718799000006,0.0,0.0,0.0
48.400902358,0.0,0.0,0.0
48.452182089000004,0.0,0.0,0.0
48.500614396,0.0,0.0,0.0
48.552201956000005,0.0,0.0,0.0
48.600678424,0.0,0.0,0.0
48.652070174,0.0,0.0,0.0
48.700623508,0.0,0.0,0.0
48.750572771,0.0,0.0,0.0
48.800587235,0.0,0.0,0.0
48.850815275,0.0,0.0,0.0
48.900640092,0.0,0.0,0.0
48.951322516000005,0.0,0.0,0.0
49.000622916000005,0.0,0.0,0.0
49.051636707,0.0,0.0,0.0
49.102582017,0.0,0.0,0.0
49.152100724,0.0,0.0,0.0
49.200723183,0.0,0.0,0.0
49.250958941,0.0,0.0,0.0
49.300936969000006,0.0,0.0,0.0
49.350998633,0.0,0.0,0.0
49.400786579000005,0.0,0.0,0.0
49.451748502,0.0,0.0,0.0
49.500780808,0.0,0.0,0.0
49.550780864000004,0.0,0.0,0.0
49.600710304,0.0,0.0,0.0
49.651886837000006,0.0,0.0,0.0
49.700666777,0.0,0.0,0.0
49.750510602000006,0.0,0.0,0.0
49.802630826000005,0.0,0.0,0.0
49.851473057,0.0,0.0,0.0
49.901749454000004,0.0,0.0,0.0
49.9523668,0.0,0.0,0.0
50.000599477,0.0,0.0,0.0
50.050521436000004,0.0,0.0,0.0
50.101071342000004,0.0,0.0,0.0
50.15067287,0.0,0.0,0.0
50.200833134,0.0,0.0,0.0
50.250445441000004,0.0,0.0,0.0
50.300690123,0.0,0.0,0.0
50.350916473000005,0.0,0.0,0.0
50.400994663000006,0.0,0.0,0.0
50.451097278000006,0.0,0.0,0.0
50.500610535,0.0,0.0,0.0
50.552348218000006,0.0,0.0,0.0
50.600754573,0.0,0.0,0.0
50.652370604000005,0.0,0.0,0.0
50.701530517,0.0,0.0,0.0
50.751044971000006,0.0,0.0,0.0
50.802683031,0.0,0.0,0.0
50.851037835,0.0,0.0,0.0
50.903061181000005,0.0,0.0,0.0
50.950860072000005,0.0,0.0,0.0
51.000681332000006,0.0,0.0,0.0
51.050563105,0.0,0.0,0.0
51.100610587000006,0.0,0.0,0.0
51.151114840000005,0.0,0.0,0.0
51.202311719,0.0,0.0,0.0
51.250650027000006,0.0,0.0,0.0
51.300957532000005,0.0,0.0,0.0
51.35095444700001,0.0,0.0,0.0
51.400724723,0.0,0.0,0.0
51.450525099000004,0.0,0.0,0.0
51.500802816000004,0.0,0.0,0.0
51.550645218,0.0,0.0,0.0
51.601621394000006,0.0,0.0,0.0
51.652095598,0.0,0.0,0.0
51.70111939900001,0.0,0.0,0.0
51.750760731,0.0,0.0,0.0
51.800611622000005,0.0,0.0,0.0
51.852215648000005,0.0,0.0,0.0
51.901145518,0.0,0.0,0.0
51.952168218000004,0.0,0.0,0.0
52.000656994,0.0,0.0,0.0
52.050625233000005,0.0,0.0,0.0
52.101296411,0.0,0.0,0.0
52.150967341000005,0.0,0.0,0.0
52.200691025000005,0.0,0.0,0.0
52.251796319,0.0,0.0,0.0
52.300540065,0.0,0.0,0.0
52.352008494,0.0,0.0,0.0
52.400680738000005,0.0,0.0,0.0
52.451136524000006,0.0,0.0,0.0
52.500666429000006,0.0,0.0,0.0
52.551217048000005,0.0,0.0,0.0
52.600638007,0.0,0.0,0.0
52.652105394,0.0,0.0,0.0
52.700893511000004,0.0,0.0,0.0
52.750513978,0.0,0.0,0.0
52.800614389,0.0,0.0,0.0
52.850610182000004,0.0,0.0,0.0
52.901378242,0.0,0.0,0.0
52.952224001000005,0.0,0.0,0.0
53.000699098000005,0.0,0.0,0.0
53.051874870000006,0.0,0.0,0.0
53.10086157400001,0.0,0.0,0.0
53.150775462000006,0.0,0.0,0.0
53.200976348000005,0.0,0.0,0.0
53.253312299,0.0,0.0,0.0
53.302329624,0.0,0.0,0.0
53.350809669,0.0,0.0,0.0
53.400650336000005,0.0,0.0,0.0
53.450601043000006,0.0,0.0,0.0
53.501240784000004,0.0,0.0,0.0
53.551631596,0.0,0.0,0.0
53.600639339000004,0.0,0.0,0.0
53.652051387,0.0,0.0,0.0
53.701530065,0.0,0.0,0.0
53.752549085000005,0.0,0.0,0.0
53.800638445000004,0.0,0.0,0.0
53.852344006,0.0,0.0,0.0
53.900625393000006,0.0,0.0,0.0
53.951631516000006,0.0,0.0,0.0
54.000534236,0.0,0.0,0.0
54.051355537000006,0.0,0.0,0.0
54.100656337000004,0.0,0.0,0.0
54.151925815000006,0.0,0.0,0.0
54.200645067,0.0,0.0,0.0
54.250979393,0.0,0.0,0.0
54.301266068000004,0.0,0.0,0.0
54.351977121000004,0.0,0.0,0.0
54.400606280000005,0.0,0.0,0.0
54.450848012,0.0,0.0,0.0
54.501010066000006,0.0,0.0,0.0
54.551052342000006,0.0,0.0,0.0
54.603017729,0.0,0.0,0.0
54.652138602,0.0,0.0,0.0
54.700665168,0.0,0.0,0.0
54.753394581,0.0,0.0,0.0
54.801734763000006,0.0,0.0,0.0
54.852966022000004,0.0,0.0,0.0
54.903677614,0.0,0.0,0.0
54.952262263,0.0,0.0,0.0
55.000687609,0.0,0.0,0.0
55.050588721000004,0.0,0.0,0.0
55.101773175000005,0.0,0.0,0.0
55.150970774,0.0,0.0,0.0
55.200872095,0.0,0.0,0.0
55.251335955,0.0,0.0,0.0
55.300683641000006,0.0,0.0,0.0
55.350579754,0.0,0.0,0.0
55.40255245,0.0,0.0,0.0
55.451601630000006,0.0,0.0,0.0
55.502901278,0.0,0.0,0.0
55.551996078,0.0,0.0,0.0
55.600585727,0.0,0.0,0.0
55.65188298,0.0,0.0,0.0
55.702076038,0.0,0.0,0.0
55.750632097,0.0,0.0,0.0
55.802088707,0.0,0.0,0.0
55.850944112,0.0,0.0,0.0
55.900864771,0.0,0.0,0.0
55.952326867000004,0.0,0.0,0.0
56.000743324000005,0.0,0.0,0.0
56.050842191,0.0,0.0,0.0
56.100703534000004,0.0,0.0,0.0
56.151166057000005,0.0,0.0,0.0
56.200692282000006,0.0,0.0,0.0
56.251904146,0.0,0.0,0.0
56.300699310000006,0.0,0.0,0.0
56.351180581,0.0,0.0,0.0
56.400735032,0.0,0.0,0.0
56.450882644,0.0,0.0,0.0
56.501276321000006,0.0,0.0,0.0
56.551503611,0.0,0.0,0.0
56.601082070000004,0.0,0.0,0.0
56.652184155,0.0,0.0,0.0
56.701378127000005,0.0,0.0,0.0
56.750542831000004,0.0,0.0,0.0
56.800597485000004,0.0,0.0,0.0
56.850560540000004,0.0,0.0,0.0
56.900614013,0.0,0.0,0.0
56.952327817000004,0.0,0.0,0.0
57.000701171,0.0,0.0,0.0
57.050677622,0.0,0.0,0.0
57.100684122000004,0.0,0.0,0.0
57.151095523,0.0,0.0,0.0
57.200591352000004,0.0,0.0,0.0
57.251505039,0.0,0.0,0.0
57.301051852,0.0,0.0,0.0
57.351017576000004,0.0,0.0,0.0
57.400582563,0.0,0.0,0.0
57.452126335,0.0,0.0,0.0
57.50061754,0.0,0.0,0.0
57.550560765,0.0,0.0,0.0
57.602107297,0.0,0.0,0.0
57.651792740000005,0.0,0.0,0.0
57.70254623700001,0.0,0.0,0.0
57.752291829,0.0,0.0,0.0
57.800722937,0.0,0.0,0.0
57.85229811600001,0.0,0.0,0.0
57.900671800000005,0.0,0.0,0.0
57.951663673000006,0.0,0.0,0.0
58.000867209000006,0.0,0.0,0.0
58.050514548,0.0,0.0,0.0
58.101008093000004,0.0,0.0,0.0
58.152161094,0.0,0.0,0.0
58.200860469000006,0.0,0.0,0.0
58.250864538,0.0,0.0,0.0
58.300627333,0.0,0.0,0.0
58.351527186000006,0.0,0.0,0.0
58.400593133,0.0,0.0,0.0
58.450956068,0.0,0.0,0.0
58.500691783,0.0,0.0,0.0
58.550534517,0.0,0.0,0.0
58.601193980000005,0.0,0.0,0.0
58.65211008000001,0.0,0.0,0.0
58.700663847,0.0,0.0,0.0
58.751349453,0.0,0.0,0.0
58.801384248000005,0.0,0.0,0.0
58.851265369000004,0.0,0.0,0.0
58.900589377,0.0,0.0,0.0
58.950432336000006,0.0,0.0,0.0
59.000870332000005,0.0,0.0,0.0
59.050509877,0.0,0.0,0.0
59.10067129,0.0,0.0,0.0
59.151698385,0.0,0.0,0.0
59.200598587,0.0,0.0,0.0
59.251625110000006,0.0,0.0,0.0
59.301202370000006,0.0,0.0,0.0
59.352258368,0.0,0.0,0.0
59.401026294000005,0.0,0.0,0.0
59.452079428000005,0.0,0.0,0.0
59.500668416,0.0,0.0,0.0
59.551869710000005,0.0,0.0,0.0
59.600676485,0.0,0.0,0.0
59.652208523000006,0.0,0.0,0.0
59.700959003,0.0,0.0,0.0
59.752258515,0.0,0.0,0.0
59.800663878,0.0,0.0,0.0
59.852171861,0.0,0.0,0.0
59.900618486000006,0.0,0.0,0.0
59.952305211,0.0,0.0,0.0
60.000596802000004,0.0,0.0,0.0
60.05169406300001,0.0,0.0,0.0
60.100926276,0.0,0.0,0.0
60.151897978,0.0,0.0,0.0
60.200624988,0.0,0.0,0.0
60.25037084,0.0,0.0,0.0
60.300620124000005,0.0,0.0,0.0
60.351222442,0.0,0.0,0.0
60.400681556,0.0,0.0,0.0
60.452131693000005,0.0,0.0,0.0
60.500596129,0.0,0.0,0.0
60.550655799000005,0.0,0.0,0.0
60.60062048100001,0.0,0.0,0.0
60.651443658000005,0.0,0.0,0.0
60.70061218,0.0,0.0,0.0
60.750942862,0.0,0.0,0.0
60.800635908000004,0.0,0.0,0.0
60.85160938600001,0.0,0.0,0.0
60.901755679000004,0.0,0.0,0.0
60.95151279700001,0.0,0.0,0.0
61.000594523000004,0.0,0.0,0.0
61.051790332,0.0,0.0,0.0
61.100601620000006,0.0,0.0,0.0
61.151279883,0.0,0.0,0.0
61.201375505,0.0,0.0,0.0
61.251613558,0.0,0.0,0.0
61.30059326400001,0.0,0.0,0.0
61.350675137,0.0,0.0,0.0
61.400598903,0.0,0.0,0.0
61.450651352,0.0,0.0,0.0
61.500595949,0.0,0.0,0.0
61.550614235000005,0.0,0.0,0.0
61.600638927000006,0.0,0.0,0.0
61.650411512000005,0.0,0.0,0.0
61.700598425,0.0,0.0,0.0
61.751695600000005,0.0,0.0,0.0
61.800580629,0.0,0.0,0.0
61.850973618000005,0.0,0.0,0.0
61.900625296,0.0,0.0,0.0
61.950775147,0.0,0.0,0.0
62.001678455000004,0.0,0.0,0.0
62.051770448000006,0.0,0.0,0.0
62.100603885000005,0.0,0.0,0.0
62.151510422,0.0,0.0,0.0
62.20059804900001,0.0,0.0,0.0
62.250444653,0.0,0.0,0.0
62.301098354000004,0.0,0.0,0.0
62.351192586,0.0,0.0,0.0
62.400652515000004,0.0,0.0,0.0
62.45059994100001,0.0,0.0,0.0
62.501079339,0.0,0.0,0.0
62.550453079,0.0,0.0,0.0
62.600624074,0.0,0.0,0.0
62.650884746,0.0,0.0,0.0
62.70058516900001,0.0,0.0,0.0
62.752400196,0.0,0.0,0.0
62.800635732,0.0,0.0,0.0
62.850544835,0.0,0.0,0.0
62.90065460300001,0.0,0.0,0.0
62.95065240500001,0.0,0.0,0.0
63.000600734,0.0,0.0,0.0
63.051714348000004,0.0,0.0,0.0
63.101242099000004,0.0,0.0,0.0
63.151660218,0.0,0.0,0.0
63.200583506,0.0,0.0,0.0
63.250500171000006,0.0,0.0,0.0
63.300581818000005,0.0,0.0,0.0
63.351775996,0.0,0.0,0.0
63.400623406,0.0,0.0,0.0
63.452104114,0.0,0.0,0.0
63.500639894,0.0,0.0,0.0
63.551682005,0.0,0.0,0.0
63.60081704,0.0,0.0,0.0
63.652280406,0.0,0.0,0.0
63.70062162400001,0.0,0.0,0.0
63.751902927,0.0,0.0,0.0
63.800573587,0.0,0.0,0.0
63.851062277000004,0.0,0.0,0.0
63.900627644000004,0.0,0.0,0.0
63.95227074700001,0.0,0.0,0.0
64.00060765900001,0.0,0.0,0.0
64.050972052,0.0,0.0,0.0
64.10061064,0.0,0.0,0.0
64.15058018100001,0.0,0.0,0.0
64.20060982000001,0.0,0.0,0.0
64.25120949800001,0.0,0.0,0.0
64.300634465,0.0,0.0,0.0
64.350778778,0.0,0.0,0.0
64.401254616,0.0,0.0,0.0
64.45129368100001,0.0,0.0,0.0
64.500694067,0.0,0.0,0.0
64.551041795,0.0,0.0,0.0
64.60061820300001,0.0,0.0,0.0
64.65054035300001,0.0,0.0,0.0
64.70060478,0.0,0.0,0.0
64.751061714,0.0,0.0,0.0
64.80056630700001,0.0,0.0,0.0
64.851730511,0.0,0.0,0.0
64.900592016,0.0,0.0,0.0
64.951340653,0.0,0.0,0.0
65.000599457,0.0,0.0,0.0
65.051339866,0.0,0.0,0.0
65.100603878,0.0,0.0,0.0
65.151270077,0.0,0.0,0.0
65.20058731200001,0.0,0.0,0.0
65.251996344,0.0,0.0,0.0
65.300621209,0.0,0.0,0.0
65.350448387,0.0,0.0,0.0
65.40058110300001,0.0,0.0,0.0
65.451040606,0.0,0.0,0.0
65.500643018,0.0,0.0,0.0
65.551926283,0.0,0.0,0.0
65.600707693,0.0,0.0,0.0
65.65089457,0.0,0.0,0.0
65.700589471,0.0,0.0,0.0
65.752030479,0.0,0.0,0.0
65.800577644,0.0,0.0,0.0
65.85106063900001,0.0,0.0,0.0
65.900649892,0.0,0.0,0.0
65.951918592,0.0,0.0,0.0
66.00059690500001,0.0,0.0,0.0
66.050603975,0.0,0.0,0.0
66.10058261200001,0.0,0.0,0.0
66.15209816000001,0.0,0.0,0.0
66.200585348,0.0,0.0,0.0
66.25150065000001,0.0,0.0,0.0
66.300592823,0.0,0.0,0.0
66.35117509,0.0,0.0,0.0
66.400607433,0.0,0.0,0.0
66.451887017,0.0,0.0,0.0
66.500569548,0.0,0.0,0.0
66.550437051,0.0,0.0,0.0
66.600547183,0.0,0.0,0.0
66.65044942200001,0.0,0.0,0.0
66.700624442,0.0,0.0,0.0
66.751273525,0.0,0.0,0.0
66.800582183,0.0,0.0,0.0
66.852236836,0.0,0.0,0.0
66.900660662,0.0,0.0,0.0
66.95125685100001,0.0,0.0,0.0
67.00063005,0.0,0.0,0.0
67.051972666,0.0,0.0,0.0
67.100618395,0.0,0.0,0.0
67.151366181,0.0,0.0,0.0
67.200624914,0.0,0.0,0.0
67.252212711,0.0,0.0,0.0
67.300640339,0.0,0.0,0.0
67.35188702800001,0.0,0.0,0.0
67.400587281,0.0,0.0,0.0
67.452071965,0.0,0.0,0.0
67.50059354000001,0.0,0.0,0.0
67.55121613200001,0.0,0.0,0.0
67.600638233,0.0,0.0,0.0
67.65152496200001,0.0,0.0,0.0
67.700638919,0.0,0.0,0.0
67.750456392,0.0,0.0,0.0
67.800578988,0.0,0.0,0.0
67.85089615000001,0.0,0.0,0.0
67.90059084100001,0.0,0.0,0.0
67.950511184,0.0,0.0,0.0
68.00072378600001,0.0,0.0,0.0
68.051914352,0.0,0.0,0.0
68.10061233100001,0.0,0.0,0.0
68.151606982,0.0,0.0,0.0
68.20065013,0.0,0.0,0.0
68.25140262100001,0.0,0.0,0.0
68.300575963,0.0,0.0,0.0
68.351249243,0.0,0.0,0.0
68.400603347,0.0,0.0,0.0
68.450880108,0.0,0.0,0.0
68.50059630700001,0.0,0.0,0.0
68.551962375,0.0,0.0,0.0
68.60059885,0.0,0.0,0.0
68.651458776,0.0,0.0,0.0
68.700596862,0.0,0.0,0.0
68.75054965000001,0.0,0.0,0.0
68.800582011,0.0,0.0,0.0
68.85160510200001,0.0,0.0,0.0
68.90058452400001,0.0,0.0,0.0
68.950896142,0.0,0.0,0.0
69.002777222,0.4,0.15,0.0
69.05184491600001,0.39776179388941485,0.15,0.0
69.10067003200001,0.3946841942456651,0.15,0.0
69.150997534,0.38857994898434317,0.15,0.0
69.20061433400001,0.38258691705653464,0.15,0.0
69.250625985,0.37334340798766424,0.15,0.0
69.3006154,0.3674358375149773,0.15,0.0
69.35174354200001,0.3583928985490319,0.15,0.0
69.400603238,0.3525046127706566,0.15,0.0
69.451472815,0.34337089679188765,0.15,0.0
69.500633467,0.33734665273367326,0.15,0.0
69.551627302,0.3285174099749725,0.15,0.0
69.600603078,0.3226380287558776,0.15,0.0
69.65156483300001,0.3137767226639386,0.15,0.0
69.700631121,0.3077650260820586,0.15,0.0
69.75157751200001,0.2986882658454397,0.15,0.0
69.800832946,0.29296907690144863,0.15,0.0
69.85058129800001,0.28368421879588546,0.15,0.0
69.90066920800001,0.27775944783172934,0.15,0.0
69.950961731,0.2687558490417628,0.15,0.0
70.000657548,0.2632248001617644,0.15,0.0
70.05043132600001,0.2545209626482372,0.15,0.0
70.10082644100001,0.24868780256922327,0.15,0.0
70.152220353,0.23918172163228013,0.15,0.0
70.200600638,0.23352563768033668,0.15,0.0
70.250973621,0.22446420246089244,0.15,0.0
70.300602467,0.21863425750274593,0.15,0.0
70.350831923,0.2097844268864389,0.15,0.0
70.400617835,0.20399531412088376,0.15,0.0
70.450598725,0.19819341182171515,0.15,0.0
70.500618153,0.18891675442801187,0.15,0.0
70.550571755,0.17996265629920566,0.14397012503936454,0.0
70.60064341600001,0.1736988722542952,0.13895909780343615,0.0
70.650969425,0.16517184046323022,0.13213747237058418,0.0
70.70060426,0.1595286552734427,0.12762292421875418,0.0
70.751381885,0.15127885158833304,0.12102308127066644,0.0
70.800614212,0.14639215732701033,0.11711372586160827,0.0
70.850784045,0.1391373528014379,0.11130988224115033,0.0
70.900616322,0.13485445051935135,0.10788356041548108,0.0
70.951781943,0.12864743022011804,0.10291794417609444,0.0
71.000618392,0.12488110476742559,0.09990488381394047,0.0
71.05123657300001,0.11908124715930174,0.0952649977274414,0.0
71.100621503,0.11471334067717875,0.09177067254174301,0.0
71.15066474700001,0.11080312596658648,0.08864250077326918,0.0
71.200658309,0.10472585715539912,0.08378068572431929,0.0
71.251904128,0.09889482391718424,0.0791158591337474,0.0
71.300637568,0.09561622325707092,0.07649297860565674,0.0
71.35150702300001,0.09079683552706808,0.07263746842165446,0.0
71.40062589,0.08778383958887648,0.07022707167110119,0.0
71.45141800900001,0.08322009022403037,0.0665760721792243,0.0
71.500613013,0.08067301550778488,0.06453841240622792,0.0
71.550638863,0.07687951591197101,0.06150361272957681,0.0
71.60075152600001,0.07409595972914973,0.059276767783319785,0.0
71.650545839,0.07005131546156584,0.05604105236925268,0.0
71.70061283000001,0.06796157596000169,0.05436926076800135,0.0
71.75048005100001,0.0649702580156678,0.05197620641253425,0.0
71.80062219,0.06271708685544114,0.050173669484352916,0.0
71.851754591,0.05906975342784487,0.0472558027422759,0.0
71.900592202,0.057179861121459785,0.04574388889716783,0.0
71.950666865,0.054467231872943056,0.043573785498354445,0.0
72.00061164600001,0.052664012104457314,0.04213120968356585,0.0
72.051367693,0.05018429966595511,0.04014743973276409,0.0
72.10061525900001,0.04852976967638484,0.038823815741107874,0.0
72.151062069,0.04571540168195648,0.036572321345565185,0.0
72.200619028,0.044144291250770296,0.035315433000616236,0.0
72.25207124900001,0.04188349313344891,0.033506794506759134,0.0
72.300619517,0.040288843991596546,0.03223107519327724,0.0
72.35058283800001,0.03834352845298633,0.030674822762389066,0.0
72.400681352,0.03713246536218934,0.02970597228975147,0.0
72.45103671400001,0.03555473533776038,0.028443788270208305,0.0
72.500601641,0.03432643923591555,0.02746115138873244,0.0
72.550786865,0.03291081333800683,0.026328650670405462,0.0
72.600597234,0.031885449095559404,0.025508359276447526,0.0
72.65041479,0.030304448057895117,0.024243558446316094,0.0
72.700598451,0.02925702939706315,0.02340562351765052,0.0
72.75131695,0.027798262763147674,0.02223861021051814,0.0
